sedalea,sedaleaname,fips,stateabb,gslo,gshi,urban,suburb,town,rural,locale_city_large,locale_city_midsize,locale_city_small,locale_suburb_large,locale_suburb_midsize,locale_suburb_small,locale_town_fringe,locale_town_distant,locale_town_remote,locale_rural_fringe,locale_rural_distant,locale_rural_remote,avgrdall,pernam,perasn,perhsp,perblk,perwht,perfl,perrl,perfrl,perecd,perell,perspeced,totenrl,diffexpecd_blkwht,diffexpecd_hspwht,diffexpecd_namwht,diffexpecd_asnwht,hswhtblk,hswhthsp,hsflnfl,hsecdnec,rswhtblk,rswhthsp,rsflnfl,rsecdnec,diffexpmin2_blkwht,diffexpmin2_hspwht,diffexpmin2_namwht,diffexpmin2_asnwht,sesavgall,sesavgasn,sesavgblk,sesavghsp,sesavgnam,sesavgwht,sesavgwhtblk,sesavgwhthsp,lninc50avgall,baplusavgall,unempavgall,snapavgall,povertyavgall,single_momavgall,lninc50avgasn,baplusavgasn,unempavgasn,snapavgasn,povertyavgasn,single_momavgasn,lninc50avgblk,baplusavgblk,unempavgblk,snapavgblk,povertyavgblk,single_momavgblk,lninc50avghsp,baplusavghsp,unempavghsp,snapavghsp,povertyavghsp,single_momavghsp,lninc50avgnam,baplusavgnam,unempavgnam,snapavgnam,povertyavgnam,single_momavgnam,lninc50avgwht,baplusavgwht,unempavgwht,snapavgwht,povertyavgwht,single_momavgwht,sesavgwhtasn,sesavgwhtnam,urbanicity
1726490,Monroe SD 70,17,IL,Kindergarten,8,0,1,0,0,0,0,0,.63636363,.36363637,0,0,0,0,0,0,0,33.984848,.0030004859,.012925044,.019528706,.032852776,.90822363,.19930607,.069751836,.2690579,.25503093,.0005980861,.12504996,203.9090909090909,0,0,0,0,1.4475047e-09,-3.2612228e-09,-2.4829039e-09,5.2153934e-11,0,0,0,0,0,0,0,0,.94225955,,,,,.97012675,,,11.101327,.21453781,.05149655,.022288796,.055585172,.16329001,,,,,,,,,,,,,,,,,,,,,,,,,11.093523,.21290924,.049438182,.024028648,.060016826,.14606281,,,Suburb
1726550,Monticello CUSD 25,17,IL,Pre-Kindergarten,12,0,0,.84404981,.15595019,0,0,0,0,0,0,0,.84404981,0,.10519344,.050756745,0,121.16666,.0020538045,.0072134044,.009574227,.013252676,.95814395,.15033479,.048341405,.1986762,.19835357,.0029183952,.14373517,727,0,0,0,0,3.9271506e-09,5.0088844e-10,-4.8229003e-09,-2.2257041e-09,0,0,0,0,0,0,0,0,1.26377,,,,,1.2773392,,,11.143592,.34046653,.040268827,.038603216,.055973619,.093826778,,,,,,,,,,,,,,,,,,,,,,,,,11.144481,.33925897,.040091876,.037699915,.0536515,.094427913,,,Town
1726590,Montmorency CCSD 145,17,IL,Kindergarten,8,0,0,0,1,0,0,0,0,0,0,0,0,0,.36363637,.63636363,0,33.863636,.0038489401,0,.096822992,.012243176,.87627131,.1902706,.035808746,.22607934,.22989383,.0031759576,.15493248,203.1818181818182,0,0,0,,1.0388501e-08,5.4143223e-10,6.1175216e-09,-6.0895160e-09,0,0,0,0,0,0,0,,.69007081,,,,,.81963086,,,11.049929,.16075559,.054722913,.081657246,.097820386,.094694927,,,,,,,,,,,,,,,,,,,,,,,,,11.036162,.16253766,.052676562,.071484454,.078048907,.079788879,,,Rural
1726610,Morris SD 54,17,IL,Pre-Kindergarten,12,0,0,.86217755,.13782246,0,0,0,0,0,0,.69454056,.16763698,0,.13782246,0,0,123.83334,.0012592695,.0062318519,.17643891,.016932959,.76408368,.37700012,.064317144,.44131726,.41568875,.033039231,.15172081,743,0,0,0,0,1.3152471e-09,-2.1845923e-09,8.5835596e-09,3.2464544e-09,0,0,0,0,0,0,0,0,.40851119,,,-.40203565,,.48469645,,.96345747,10.972288,.19558743,.069989383,.093311988,.081324793,.16886255,,,,,,,,,,,,,10.789652,.078509748,.092016108,.17142364,.091455258,.21527816,,,,,,,10.986956,.20542029,.064100139,.08714734,.080697179,.16000456,,,Town
1726710,Morrison CUSD 6,17,IL,Pre-Kindergarten,12,0,0,.91721195,.08278808,0,0,0,0,0,0,0,.91721195,0,.08278808,0,0,81.07576,.0012935448,.0026117745,.036980763,.0031585065,.93901932,.31699505,.068930343,.38592541,.37775108,.00099298218,.14493577,486.4545454545454,0,0,0,0,-7.8271309e-09,-1.8673023e-09,-1.8548775e-09,-2.5154205e-09,0,0,0,0,0,0,0,0,.54523772,,,,,.56360137,,,10.863352,.17722145,.061065152,.072678894,.074851066,.12982464,,,,,,,,,,,,,,,,,,,,,,,,,10.868937,.17463753,.059093229,.070775427,.076091766,.12541918,,,Town
1726760,Morrisonville CUSD 1,17,IL,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,22.924242,0,0,.011382353,.0019973796,.97331667,.37838215,.066193826,.44457597,.45407072,.00081900082,.19484207,137.5454545454545,0,0,,,-1.3795587e-10,-4.3071862e-09,1.9111852e-09,-6.0360659e-09,0,0,0,0,0,0,,,.6786114,,,,,.6854198,,,10.828132,.12830542,.032215256,.073847145,.082499325,.11308569,,,,,,,,,,,,,,,,,,,,,,,,,10.822679,.12820235,.034644995,.069917791,.081487261,.11474783,,,Rural
1726800,Morton CUSD 709,17,IL,Pre-Kindergarten,12,0,.99889582,0,.0011041971,0,0,0,.63525945,.36363637,0,0,0,0,.0011041971,0,0,210.01515,.0018582374,.0188426,.023372242,.015392588,.92178655,.1206306,.03420382,.15483442,.15541841,.0088940514,.152578,1260.090909090909,.021371299,-.0048781489,.00052591262,.0045703393,.1076373,.05432019,.03927777,.054341741,.022635387,.0080579584,.034399226,.052172724,.017926799,.0054732286,.014761458,.0035857118,1.3826455,,,,,1.4070779,,,11.186399,.40702367,.039400779,.036676452,.05220164,.092728354,,,,,,,,,,,,,,,,,,,,,,,,,11.187823,.40603158,.038128652,.034802012,.050001074,.091240793,,,Suburb
1726820,Golf ESD 67,17,IL,Pre-Kindergarten,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65.818184,.0017366841,.35137472,.093311325,.02364031,.51489186,.18605322,.057466809,.24352004,.2693938,.096390828,.12121387,394.9090909090909,0,0,0,0,-3.7846981e-10,-2.3573286e-09,1.2355814e-08,-4.5366875e-09,0,0,0,0,0,0,0,0,.99473423,1.2995386,,,,.95363688,,,11.144059,.37723249,.070266925,.070860192,.056355815,.11437618,11.25375,.55184859,.049562071,.07660123,.060767185,.086672306,,,,,,,,,,,,,,,,,,,11.084428,.32878801,.064309843,.066651307,.048554715,.1169446,-.41209403,,Suburb
1726850,Morton Grove SD 70,17,IL,Pre-Kindergarten,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99.454544,.0019880028,.29436094,.12311962,.019513605,.52216315,.17757411,.042903863,.22047798,.22786959,.17075223,.13514534,596.7272727272727,0,0,0,0,-1.2004535e-10,-7.9544691e-09,-3.0208549e-09,-4.3880757e-09,0,0,0,0,0,0,0,0,1.2492787,1.7689452,,,,1.3186555,,,11.224625,.45892119,.055127081,.048770286,.068445332,.11948206,11.446115,.57226557,.059487972,.080551311,.038781356,.061482824,,,,,,,,,,,,,,,,,,,11.186824,.42789719,.048415549,.033631377,.046703707,.12600294,-.26109943,,Suburb
1726970,Meridian CUSD 101,17,IL,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,40.727272,.00018860809,0,.00099881273,.5969888,.31271005,.86067611,.053001866,.91367793,.93431544,0,.18569763,244.3636363636364,0,0,0,,7.7429165e-09,-1.4712698e-08,3.3740242e-09,-9.2282377e-09,0,0,0,0,0,0,0,,-1.8184892,,-2.8867085,,,-.95381469,1.8089912,,10.26711,.10496363,.11668865,.26272479,.25076273,.26225361,,,,,,,10.049301,.1269854,.1658387,.31349862,.31638291,.47407842,,,,,,,,,,,,,10.455426,.085751675,.082410268,.20702735,.17954086,.13246246,,,Rural
1727180,Mount Olive CUSD 5,17,IL,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,37.31818,.002351502,.0018111112,.0012321421,.0054648216,.98657274,.38274464,.069708861,.45245352,.47831082,0,.18447927,223.9090909090909,0,0,0,0,3.7311625e-09,-3.0785966e-08,-8.7800265e-09,3.5674141e-10,0,0,0,0,0,0,0,0,.17679745,,,,,.22427699,,,10.748069,.13402434,.070416503,.087930992,.10759258,.15319255,,,,,,,,,,,,,,,,,,,,,,,,,10.747061,.13364518,.065135449,.085902162,.10175869,.1453346,,,Rural
1727210,Mount Prospect SD 57,17,IL,Pre-Kindergarten,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,238.33333,.0011020338,.067505315,.08349821,.008426223,.80537599,.092027031,.034847435,.12687446,.092377461,.058838449,.12976752,1430,-.00068907265,.00040238874,.0011147452,.00025172363,.030578455,.0017245187,.004780618,.0067443708,.0023741806,.0010375429,.0033397996,.0042073806,.0034330548,.0010218017,.0026830975,.001124733,1.5962937,2.0320985,,.82688272,,1.625466,,.7805407,11.365302,.49180946,.044259124,.024184778,.03928398,.11114573,11.424263,.62093395,.029417593,.068201438,.023443459,.102169,,,,,,,11.07198,.271027,.060371511,.080776431,.08605095,.12892015,,,,,,,11.377499,.49761415,.045344282,.019159814,.036619551,.11190835,-.19780962,,Suburb
1727290,Mt Pulaski CUSD 23,17,IL,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,36.803028,0,.0032926206,.016134368,.010839471,.95880753,.31768674,.074044637,.39173135,.3877545,.0040430967,.14572129,220.8181818181818,0,0,,0,3.5759515e-09,6.7521619e-09,-6.1062644e-10,-5.6115992e-09,0,0,0,0,0,0,,0,.98812544,,,,,1.0122731,,,11.002021,.20384674,.038578708,.057823405,.05116947,.098146111,,,,,,,,,,,,,,,,,,,,,,,,,11.004591,.20027561,.040314954,.053851645,.051870689,.092517428,,,Rural
1727300,Brown County CUSD 1,17,IL,Pre-Kindergarten,12,0,0,.78918511,.21081491,0,0,0,0,0,0,0,0,.78918511,.21081491,0,0,50.60606,.00085962005,.0039541107,.013295086,.0047866898,.96436924,.39438587,.094746619,.48913249,.61160356,.0026288331,.17598692,303.6363636363636,0,0,0,0,8.5424787e-09,-1.1738378e-09,1.0195261e-09,1.1461048e-09,0,0,0,0,0,0,0,0,.26536974,,,,,.44139868,,,10.711039,.12948404,.047914725,.11234668,.1181432,.1171279,,,,,,,,,,,,,,,,,,,,,,,,,10.751815,.16770209,.049554896,.090658285,.10880556,.10499752,,,Town
1727340,Mount Vernon SD 80,17,IL,Pre-Kindergarten,8,0,0,1,0,0,0,0,0,0,0,0,.45454547,.54545456,0,0,0,146,0,.017203249,.033062581,.29001713,.58201969,.70081371,.067044832,.76785856,.79779071,.01390754,.19173725,876,0,0,,0,2.8074557e-10,4.1308965e-09,8.8920743e-10,1.1762377e-09,0,0,0,0,0,0,,0,-1.2778536,,-3.5802517,,,-.82000762,2.7578943,,10.450665,.20267366,.10908484,.25083414,.24189837,.27133071,,,,,,,10.159115,.10750004,.20507112,.39221913,.36665168,.56432658,,,,,,,,,,,,,10.473551,.21097599,.08533784,.22606388,.20689158,.19875379,,,Town
1727390,Mt Zion CUSD 3,17,IL,Pre-Kindergarten,12,0,.62652582,0,.37347418,0,0,0,0,0,.62652582,0,0,0,.37347418,0,0,190.21213,.0022360291,.011704332,.018439054,.012037676,.93809867,.15579425,.034022007,.18981625,.18310283,.0018538976,.10496885,1141.272727272727,.0010294016,.00013774588,-.0008310838,.0012352819,.0021934411,.000048635098,.000069332258,.00029953383,.000054570424,9.7040793e-06,.000048190181,.00027480602,.000033512202,4.4843182e-06,-.000027055979,.000040214643,1.1693761,,,,,1.1768999,,,11.178596,.28604198,.04963335,.045598347,.050350882,.090470158,,,,,,,,,,,,,,,,,,,,,,,,,11.165652,.28229877,.047895528,.040982358,.050752372,.092656344,,,Suburb
1727450,Mulberry Grove CUSD 1,17,IL,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,30.39394,.00083666854,0,.012168001,.043224875,.91521031,.42146242,.081967279,.50342971,.47500241,0,.17334558,182.3636363636364,0,0,0,,4.4836774e-09,-6.2483139e-09,3.0126709e-10,1.1229871e-09,0,0,0,0,0,0,0,,-.15289859,,,,,-.064709879,,,10.662539,.1510323,.081747688,.12169126,.16237789,.12807889,,,,,,,,,,,,,,,,,,,,,,,,,10.669045,.14050536,.076181687,.1174401,.13763773,.10341235,,,Rural
1727540,Mundelein ESD 75,17,IL,Pre-Kindergarten,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,183.92424,.00076407223,.055412076,.4539524,.01787268,.44798926,.2356597,.061945949,.29760563,.30816117,.1338352,.16980226,1103.545454545455,-.00097606378,.000079600199,.0020072951,-.00012790118,.0059779203,.00012251087,.00023335966,.00093605625,.0014716539,.0001694224,.00020480984,.0010029828,-.00052754133,.00015666404,-.000094123185,-.0007456654,1.3394183,2.077214,,.55512291,,1.4906366,,.9405334,11.355256,.39056972,.067592688,.034828082,.043658834,.096891038,11.576253,.64453036,.043141928,.039132062,.0056375209,.08581844,,,,,,,11.088688,.10896417,.084162563,.062319398,.081278004,.11788631,,,,,,,11.382292,.45088133,.063520536,.028806997,.033424325,.098365881,-.55228019,,Suburb
1727610,Murphysboro CUSD 186,17,IL,Pre-Kindergarten,12,0,0,.70747137,.29252863,0,0,0,0,0,0,.45776895,0,.24970241,.29252863,0,0,150.22726,.002533051,.002623694,.054058664,.17282848,.71000338,.62990725,.080984809,.71089208,.80730951,.01936887,.21418539,901.3636363636364,-.000075136166,.0036810583,.0022242414,-.0073021948,.0014077284,.01625705,.0031171232,.0097319055,.0013774917,.0085131405,.0041233297,.0027964904,.0014173833,.006479478,.0098952036,.0043378095,-.71074343,,,,,-.37825364,,,10.521093,.2356873,.11181312,.1742512,.20774567,.1910907,,,,,,,,,,,,,,,,,,,,,,,,,10.576454,.24363251,.10409933,.15000409,.16144505,.15222003,,,Town
1727710,Naperville CUSD 203,17,IL,Pre-Kindergarten,12,.90902007,.090979896,0,0,0,.90902007,0,.090979896,0,0,0,0,0,0,0,0,1286.2122,.0018699588,.16244504,.08722382,.047233813,.66879183,.11295667,.020488167,.13344483,.13309051,.10298967,.24220382,7717.272727272727,.039148245,.031662479,.0032788976,-.0084238434,.073340982,.054608759,.051145088,.056610413,.033782855,.040858436,.035379481,.04341476,.042492319,.039960433,.013637273,-.0067576715,1.8252646,2.1678898,-.82568991,.25062862,,2.0272889,2.7666812,1.6712118,11.56081,.64266068,.056564067,.03094648,.04407173,.099027701,11.592187,.78847122,.064109251,.030235387,.041069172,.073361799,10.979691,.45964363,.14277165,.20242946,.16957624,.42479372,11.024395,.32868391,.079763286,.11897951,.13808163,.20063314,,,,,,,11.603095,.6472007,.047744464,.016541725,.030061489,.080599114,-.022026597,,City
1727720,Nashville CCSD 49,17,IL,Pre-Kindergarten,12,0,0,.78116089,.21883909,0,0,0,0,0,0,0,.78116089,0,.18162225,.037216857,0,61.409092,.0016549687,.0078547569,.017720126,.011524858,.94613093,.30674022,.056286182,.36302641,.38299653,.0017327147,.20395067,368.4545454545454,-.004224686,.049616463,0,-.0043827584,.022051308,.076858282,.0060645877,.01475093,.0042337361,.024051387,.0079708565,.018200144,.0041609728,.023300944,0,.0015262272,.59567642,,,,,.62559694,,,10.893096,.23858349,.056154359,.067832232,.11723294,.13229719,,,,,,,,,,,,,,,,,,,,,,,,,10.895205,.242301,.054283556,.065632723,.10631122,.13031547,,,Town
1727780,Nauvoo-Colusa CUSD 325,17,IL,Pre-Kindergarten,8,0,0,0,1,0,0,0,0,0,0,0,0,0,.090909094,.90909094,0,29.454546,.0052268612,.0097052259,.0097443732,.0054011764,.94748443,.39319122,.10039125,.49358249,.44696006,0,.18211859,176.7272727272727,0,0,0,0,-8.7914049e-09,-9.5085904e-09,-2.9607001e-09,-1.8313355e-09,0,0,0,0,0,0,0,0,.66944712,,,,,.70526278,,,10.708955,.24704337,.050080951,.067169733,.09475632,.091703907,,,,,,,,,,,,,,,,,,,,,,,,,10.710454,.24604799,.048297942,.066595346,.087226681,.094302177,,,Rural
1727840,Neoga CUSD 3,17,IL,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,48.863636,.004303786,.005772416,.0024342907,.010949266,.96920109,.3397449,.073755786,.4135007,.42054814,.000918284,.21556821,293.1818181818182,0,0,0,0,-1.9218478e-09,-8.4011669e-09,-8.0821101e-09,2.4747299e-10,0,0,0,0,0,0,0,0,.35375911,,,,,.42181382,,,10.765326,.15818079,.059533413,.093266331,.12011441,.10139463,,,,,,,,,,,,,,,,,,,,,,,,,10.778422,.15771389,.05834065,.087098978,.10853486,.097066186,,,Rural
1727930,Nettle Creek CCSD 24C,17,IL,Kindergarten,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.863636,0,.034468509,.081777044,.0013986015,.82961982,.1212439,.091611952,.21285585,.1197394,.029783539,.15951873,65.18181818181819,0,0,,0,-8.0573912e-09,7.2290396e-09,-1.1185913e-09,4.2932502e-09,0,0,0,0,0,0,,0,1.4377372,,,,,1.4300126,,,11.492982,.30927613,.05521566,.062132213,.060664773,.081772469,,,,,,,,,,,,,,,,,,,,,,,,,11.497468,.31359187,.054807041,.061490618,.054161783,.079554506,,,Rural
1727960,New Athens CUSD 60,17,IL,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,39.590908,.0043134913,.0011874855,.0015982939,.014520211,.96636844,.30115506,.056420688,.35757574,.32451203,.0021164829,.15730518,237.5454545454545,0,0,0,0,1.6554437e-09,1.3929149e-09,-1.2205985e-08,-2.0131026e-09,0,0,0,0,0,0,0,0,.69236422,,,,,.73413026,,,10.989953,.17674845,.058925189,.075822458,.082496844,.096615113,,,,,,,,,,,,,,,,,,,,,,,,,10.997537,.17794138,.055860609,.072931513,.077380732,.098122708,,,Rural
1727990,New Berlin CUSD 16,17,IL,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,63.651516,.00088061957,.0059725866,.0076834327,.013495558,.95360029,.26178235,.035732523,.29751486,.29492301,.00041287375,.16447525,381.9090909090909,0,0,0,0,6.3303389e-09,2.4091218e-09,-7.0106481e-09,1.8981088e-10,0,0,0,0,0,0,0,0,1.0071062,,,,,1.0231454,,,11.164441,.33298478,.052656218,.057560436,.097221591,.10574792,,,,,,,,,,,,,,,,,,,,,,,,,11.149389,.3275218,.049378131,.05731675,.091725245,.10548201,,,Rural
1728110,New Hope CCSD 6,17,IL,Kindergarten,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,20.530304,.0024117893,.0022539443,0,.00083402829,.98988408,.25319764,.077029943,.33022758,.32773077,0,.15659952,123.1818181818182,0,,0,0,3.9858858e-08,,-1.2222019e-08,-6.8830569e-10,0,,0,0,0,,0,0,.73289549,,,,,.75461483,,,10.866943,.17597224,.068630978,.04714217,.082285106,.055512682,,,,,,,,,,,,,,,,,,,,,,,,,10.86707,.17430724,.063942775,.045850169,.076653309,.056359403,,,Rural
1728140,New Lenox SD 122,17,IL,Pre-Kindergarten,12,0,.99212635,0,.0078736357,0,0,0,.99212635,0,0,0,0,0,.0078736357,0,0,615.34851,.0024571635,.0090158219,.072112724,.012411169,.88690001,.10834064,.027587691,.13592833,.13018347,.0073542357,.28711602,3692.090909090909,.008271955,.0056804796,.0019326581,-.0052322345,.042988386,.022009077,.01416862,.020505276,.0064413892,.0074493634,.0089749107,.015619992,.009846637,.0084292702,.0020500547,.00020709791,1.5063502,,,.97348994,,1.5192584,,.56096381,11.452137,.36609444,.054468598,.026670361,.029252414,.094869383,,,,,,,,,,,,,11.327855,.23412292,.05015472,.10862261,.013426106,.1893896,,,,,,,11.454242,.3718425,.054992817,.024869477,.030797979,.092376277,,,Suburb
1728160,New Simpson Hill SD 32,17,IL,Pre-Kindergarten,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.72727275,.27272728,25.242424,0,.0018529451,.0011822773,0,.98806882,.40060523,.12390083,.52450603,.54122669,0,.15662254,151.4545454545455,,0,,0,,1.7706959e-08,9.4298356e-09,-2.5585349e-09,,0,0,0,,0,,0,-.14406753,,,,,-.10010279,,,10.659538,.11538022,.088577271,.12861493,.14488897,.083223335,,,,,,,,,,,,,,,,,,,,,,,,,10.659481,.12511195,.078055941,.12187461,.13547839,.08534275,,,Rural
1728270,Newark CCSD 66,17,IL,Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,.16062492,.83937508,0,27.439394,0,.0029713556,.031943899,.006310822,.9376424,.1707795,.044235997,.21501549,.22057277,.0060973763,.14739904,164.6363636363636,0,0,,0,3.1597889e-08,4.6878430e-09,-2.9025580e-09,-2.8733340e-09,0,0,0,0,0,0,,0,1.0548924,,,,,1.1122289,,,11.232446,.20976654,.05606395,.056005798,.069980241,.074998416,,,,,,,,,,,,,,,,,,,,,,,,,11.263436,.2152988,.054507513,.04749294,.070596494,.07577917,,,Rural
1728500,Niles ESD 71,17,IL,Pre-Kindergarten,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59.18182,.0041575152,.24394917,.15636106,.021574453,.55845588,.32589948,.068378784,.39427829,.4073458,.087268457,.12422971,355.0909090909091,0,0,0,0,1.4768875e-09,-8.4667429e-10,5.4912244e-09,3.4960035e-09,0,0,0,0,0,0,0,0,.47978368,.81935132,,,,.51448476,,,10.850333,.29915407,.071134157,.061658308,.11678297,.15289468,10.946493,.5454669,.0606599,.096450269,.1711642,.12810014,,,,,,,,,,,,,,,,,,,10.822639,.25937396,.065170296,.050997645,.10452987,.14265822,.021745248,,Suburb
1728560,Nokomis CUSD 22,17,IL,Pre-Kindergarten,12,0,0,.69124365,.30875638,0,0,0,0,0,0,0,.69124365,0,.30875638,0,0,43.257576,.002840823,0,.017382814,.005016156,.95618612,.37743646,.067442238,.44487873,.47819379,.00081809063,.16300409,259.5454545454546,0,0,0,,5.6340825e-09,1.0712593e-09,-6.4034639e-10,2.1124100e-09,0,0,0,0,0,0,0,,.10936752,,,,,.13389735,,,10.684004,.14337888,.057058107,.097858824,.15098593,.13974623,,,,,,,,,,,,,,,,,,,,,,,,,10.69077,.14217177,.055450842,.09490981,.144315,.13757022,,,Town
1728620,McLean County USD 5,17,IL,Pre-Kindergarten,12,.28034535,.32227784,0,.39737681,0,0,.28034535,0,.32227784,0,0,0,0,.38787162,.0095051872,0,1017.3182,.0026290428,.081348568,.067987792,.11526323,.68271679,.26066118,.0366221,.29728329,.29712647,.036134344,.15145881,6103.909090909091,.086074762,.11258569,.12072571,-.061174192,.069981113,.094352826,.10654841,.12146711,.057317037,.075008497,.1174227,.13868296,.058865611,.07333827,.083173625,-.028716628,.84185261,1.746261,-1.9640775,-.1571058,,1.0594572,2.9439957,1.1906724,11.062019,.4998084,.047805578,.068652652,.1648227,.14607987,11.344893,.81091863,.056432098,.030906245,.068495221,.057589155,10.249555,.34874359,.10082693,.28616846,.34495109,.44228882,10.677215,.28262123,.080138765,.12854116,.21625307,.16390204,,,,,,,11.116352,.50016731,.039673876,.048203576,.15124114,.12691544,-.81000298,,Rural
1728650,Norridge SD 80,17,IL,Pre-Kindergarten,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,116.60606,.0020792307,.051206861,.13814631,.0064692907,.78915566,.23929454,.056751478,.29604602,.29617429,.091180034,.11226054,699.6363636363636,.020191358,.0080892919,.019851252,.00090561475,.086424232,.016221305,.0032671862,.0077461177,.0081363199,.012615499,.0032795041,.0086805159,.02800278,.012238263,.019036328,.0065774098,.78669661,1.4284503,,.13936689,,.76923013,,.7515825,11.011863,.23644729,.055644061,.046551548,.060961824,.15616292,11.293538,.50645006,.036735296,.059158828,.0024015771,.12237012,,,,,,,11.077434,.2130214,.072040796,.13753751,.10364815,.23511314,,,,,,,10.974607,.21991022,.056272436,.043987986,.062762842,.14223373,-.41629732,,Suburb
1728700,North Boone CUSD 200,17,IL,Pre-Kindergarten,12,0,.10998548,0,.89001453,0,0,0,.10998548,0,0,0,0,0,.84793395,.042080577,0,126.27273,.0019540444,.0063619693,.23414297,.014579288,.69417089,.35327822,.072530754,.42580897,.41831362,.082989007,.14525902,757.6363636363636,-.012130853,.015535614,.0043995683,-.0066625546,.043606229,.023953278,.0052259397,.0093328478,.0056316922,.028419895,.0061710104,.012105206,-.010243388,.027510265,.00087861094,-.011788284,.22509031,,,-.68548888,,.34420344,,1.0913146,11.031257,.16586295,.089977913,.13244376,.11303095,.1106585,,,,,,,,,,,,,10.881198,.052369043,.1206669,.21752535,.099671543,.11142047,,,,,,,11.044276,.17881986,.075687505,.11688728,.11456819,.11360606,,,Rural
1728810,North Clay CUSD 25,17,IL,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.9756065,.024393497,50,0,.00029515938,.01193367,.0038490826,.98101991,.40213719,.054290988,.45642817,.46641642,.00013137152,.16533141,300,0,0,,0,7.6322051e-09,-8.2200993e-09,-4.1117891e-09,9.1653952e-13,0,0,0,0,0,0,,0,-.11006464,,,,,-.05132398,,,10.693204,.10950914,.078443795,.12993747,.15156631,.11715825,,,,,,,,,,,,,,,,,,,,,,,,,10.701118,.10818528,.071063332,.1226377,.14124247,.11807927,,,Rural
1728890,North Palos SD 117,17,IL,Pre-Kindergarten,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,326.63635,.0036863126,.029540725,.15727134,.057856686,.7348119,.45102626,.046383142,.4974094,.49852806,.23034841,.12219585,1959.818181818182,-.0088534774,.0003866716,-.0087920772,-.00023634599,.024138434,.0014993884,.0018575036,.0023881064,.011932862,.0014183855,.0024677694,.0031882343,.0088795796,.0012366604,.014215129,-.00026924952,.22494771,,-1.9516435,-.34577316,,.41303265,2.3338835,.80391818,10.967445,.22789404,.082392745,.096932665,.13440892,.16777255,,,,,,,10.690695,.11005266,.1779916,.17516722,.2244208,.47380078,10.904653,.16769591,.080569126,.14719231,.20359415,.22189319,,,,,,,10.98126,.22773506,.075642064,.084769055,.11468741,.14042792,,,Suburb
1728920,N Pekin & Marquette Hght SD 102,17,IL,Pre-Kindergarten,8,0,.88760757,0,.11239243,0,0,0,.63636363,.25124392,0,0,0,0,.11239243,0,0,64.13636,.00092654425,.01793086,.019503109,.010320318,.92079383,.39878166,.073773101,.47255474,.46722084,.004273213,.17792121,384.8181818181818,0,0,0,0,3.0293992e-09,-4.0367381e-09,-5.6326819e-09,-4.0689536e-09,0,0,0,0,0,0,0,0,.3820186,,,,,.39931604,,,10.933025,.14956738,.073145978,.080616161,.086167313,.14951973,,,,,,,,,,,,,,,,,,,,,,,,,10.933399,.15071049,.070763931,.07804352,.081861004,.14576164,,,Suburb
1728980,Northbrook SD 28,17,IL,Pre-Kindergarten,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,196.45454,.0020768759,.095766149,.035747956,.0057829423,.83203536,.039772857,.0039577885,.043730646,.038919628,.054149084,.12731829,1178.727272727273,-.001814275,-.00081433851,.0076379105,.00028638178,.053982288,.020519434,.0041061891,.0096269902,.0052281087,.005671904,.0011148211,.0031582508,.0042730323,.0044366019,-.0017337351,-.00042445233,2.1068909,2.0854306,,,,2.1793749,,,11.646169,.66518486,.040523909,.015848463,.041180655,.076914124,11.689322,.67951602,.049452409,.042914938,.094174728,.10048676,,,,,,,,,,,,,,,,,,,11.653882,.67116147,.037138544,.013012432,.037312381,.068475299,.1455819,,Suburb
